typeID;typeName;published
61137;"Expired BLTZN-05L Lowsec Ice Storm Filament";0
61138;"Expired RDLF-10L Lowsec Ice Storm Filament";0
61180;"Flare Background Blue 01";0
61181;"Flare Background Orange 01";0
61182;"Leshak Scope Syndication YC122 SKIN";1
61183;"Vargur Scope Syndication YC122 SKIN";1
61184;"Venture Scope Syndication YC122 SKIN";1
61185;"Phantasm Scope Syndication YC122 SKIN";1
61186;"Stratios Scope Syndication YC122 SKIN";1
61187;"Buzzard Scope Syndication YC122 SKIN";1
61188;"Obelisk Scope Syndication YC122 SKIN";1
61189;"Ferox Scope Syndication YC122 SKIN";1
61190;"Hecate Scope Syndication YC122 SKIN";1
61191;"Catalyst Scope Syndication YC122 SKIN";1
61192;"Kestrel Scope Syndication YC122 SKIN";1
61193;"Prowler Scope Syndication YC122 SKIN";1
61194;"Purifier Scope Syndication YC122 SKIN";1
61195;ENV_BinaryBlue_01a;0
61196;ENV_BinaryRed_01a;0
61197;"Ubiquitous Moon Mining Crystal Type B I";1
61198;"Ubiquitous Moon Mining Crystal Type C I";1
61199;"Ubiquitous Moon Mining Crystal Type B II";1
61200;"Ubiquitous Moon Mining Crystal Type C II";1
61201;"Common Moon Mining Crystal Type B I";1
61202;"Common Moon Mining Crystal Type C I";1
61203;"Common Moon Mining Crystal Type B II";1
61204;"Common Moon Mining Crystal Type C II";1
61205;"Uncommon Moon Mining Crystal Type B I";1
61206;"Uncommon Moon Mining Crystal Type C I";1
61207;"Uncommon Moon Mining Crystal Type B II";1
61208;"Uncommon Moon Mining Crystal Type C II";1
61209;"Rare Moon Mining Crystal Type B I";1
61210;"Rare Moon Mining Crystal Type C I";1
61211;"Rare Moon Mining Crystal Type B II";1
61212;"Rare Moon Mining Crystal Type C II";1
61213;"Exceptional Moon Mining Crystal Type B I";1
61214;"Exceptional Moon Mining Crystal Type C I";1
61215;"Exceptional Moon Mining Crystal Type B II";1
61216;"Exceptional Moon Mining Crystal Type C II";1
61217;"Ubiquitous Moon Mining Crystal Type B I Blueprint";1
61218;"Ubiquitous Moon Mining Crystal Type C I Blueprint";1
61219;"Ubiquitous Moon Mining Crystal Type B II Blueprint";1
61220;"Ubiquitous Moon Mining Crystal Type C II Blueprint";1
61221;"Common Moon Mining Crystal Type B I Blueprint";1
61222;"Common Moon Mining Crystal Type C I Blueprint";1
61223;"Common Moon Mining Crystal Type B II Blueprint";1
61224;"Common Moon Mining Crystal Type C II Blueprint";1
61225;"Uncommon Moon Mining Crystal Type B I Blueprint";1
61226;"Uncommon Moon Mining Crystal Type C I Blueprint";1
61227;"Uncommon Moon Mining Crystal Type B II Blueprint";1
61228;"Uncommon Moon Mining Crystal Type C II Blueprint";1
61229;"Rare Moon Mining Crystal Type B I Blueprint";1
61230;"Rare Moon Mining Crystal Type C I Blueprint";1
61231;"Rare Moon Mining Crystal Type B II Blueprint";1
61232;"Rare Moon Mining Crystal Type C II Blueprint";1
61233;"Exceptional Moon Mining Crystal Type B I Blueprint";1
61234;"Exceptional Moon Mining Crystal Type C I Blueprint";1
61235;"Exceptional Moon Mining Crystal Type B II Blueprint";1
61236;"Exceptional Moon Mining Crystal Type C II Blueprint";1
61292;"Darkwight Rakshasa";0
61305;"Unknown Space Boundary";0
61396;"Sansha Remote Logistics Station";0
61532;"Women's Interstellar Convergence T-Shirt";1
61533;"Men's Interstellar Convergence T-Shirt";1
61535;"Women's Paradoxical Scarf";1
61536;"Men's Paradoxical Scarf";1
61554;A_32b;0
61555;A_31b;0
61562;dalde_02_env_asset;0
61563;dalde_03_env_asset;0
61564;dalde_04_env_asset;0
61565;dalde_05_env_asset;0
61569;dalde_06_env_asset;0
61570;dalde_07_env_asset;0
61571;dalde_08_env_asset;0
61579;"Proving Heat Damage and Afterburner Bonus (Do not translate)";0
61654;"Expired Precarious Warp Matrix Filament";1
61655;"Expired Hazardous Warp Matrix Filament";1
61656;"Expired Enigmatic Warp Matrix Filament";1
61657;"Biomechanoid Combat Unit";0
61658;"Huge Peculiar Ruin";0
61659;"Massive Peculiar Ruin";0
61660;"Critically Damaged Biomechanoid Saucer";0
61661;"Biomechanoid Spawner 1";0
61662;"Non-interactable Spatial Rift B";0
61663;"Non-interactable Spatial Rift C";0
61664;"Non-interactable Spatial Rift D";0
61665;"Non-interactable Spatial Rift E";0
61666;Pew;0
61667;"Non-interactable Warp Matrix Rift";0
61841;"Convergent Accelerant Nexus";0
61842;"Convergent Decelerant Nexus";0
61848;"Women's Proper Dapper Outfit";1
61861;"Magnate Warp Convergence SKIN";1
61862;"Omen Warp Convergence SKIN";1
61863;"Omen Navy Issue Warp Convergence SKIN";1
61864;"Prophecy Warp Convergence SKIN";1
61865;"Heron Warp Convergence SKIN";1
61866;"Moa Warp Convergence SKIN";1
61867;"Gila Warp Convergence SKIN";1
61868;"Drake Warp Convergence SKIN";1
61869;"Drake Navy Issue Warp Convergence SKIN";1
61870;"Imicus Warp Convergence SKIN";1
61871;"Vexor Warp Convergence SKIN";1
61872;"Vexor Navy Issue Warp Convergence SKIN";1
61873;"Brutix Warp Convergence SKIN";1
61874;"Brutix Navy Issue Warp Convergence SKIN";1
61875;"Probe Warp Convergence SKIN";1
61876;"Stabber Warp Convergence SKIN";1
61877;"Stabber Fleet Issue Warp Convergence SKIN";1
61878;"Cyclone Warp Convergence SKIN";1
61879;"Non Interactable Violent Wormhole (do not translate)";0
61923;"Non Interactable Sharded Rock (Do not translate)";0
61925;"Non Interactable Small Rock (Do not translate)";0
61930;"Displaced Erratic Sentry Turret";0
61931;"Heavily Damaged Biomechanoid Saucer";0
61932;"Damaged Biomechanoid Saucer";0
61933;"Impaired Biomechanoid Saucer";0
61949;"Men's Proper Dapper Outfit";1
61964;"Biomechanoid Spawner 2";0
61965;"Biomechanoid Spawner 3";0
61966;"Biomechanoid Spawner 4";0
61967;"Saucer Spawner 1";0
61968;"Saucer Spawner 2";0
61969;"Saucer Spawner 3";0
61970;"Saucer Spawner 4";0
61980;"Expired AIR Astro-Acquisition Booster I";0
61981;"Expired AIR Astro-Acquisition Booster II";0
61982;"Expired AIR Astro-Acquisition Booster III";0
61983;"Expired AIR Astro-Pinpointing Booster I";0
61984;"Expired AIR Astro-Pinpointing Booster II";0
61985;"Expired AIR Astro-Pinpointing Booster III";0
61986;"Expired AIR Astro-Rangefinding Booster I";0
61987;"Expired AIR Astro-Rangefinding Booster II";0
61988;"Expired AIR Astro-Rangefinding Booster III";0
61989;"Expired AIR Relic Range Booster I";0
61990;"Expired AIR Relic Range Booster II";0
61991;"Expired AIR Relic Range Booster III";0
61992;"Expired AIR Relic Coherence Booster I";0
61993;"Expired AIR Relic Coherence Booster II";0
61994;"Expired AIR Relic Coherence Booster III";0
61995;"Expired AIR Relic Strength Booster I";0
61996;"Expired AIR Relic Strength Booster II";0
61997;"Expired AIR Relic Strength Booster III";0
61998;"Expired AIR Signature Booster I";0
61999;"Expired AIR Signature Booster II";0
62000;"Expired AIR Signature Booster III";0
62001;"Expired AIR Agility Booster I";0
62002;"Expired AIR Agility Booster II";0
62003;"Expired AIR Agility Booster III";0
62004;"Expired AIR Repairer Booster I";0
62005;"Expired AIR Repairer Booster II";0
62006;"Expired AIR Repairer Booster III";0
62010;"Magnate Versus Blueforce SKIN";1
62011;"Maller Versus Blueforce SKIN";1
62012;"Anathema Versus Redforce SKIN";1
62013;"Heron Versus Blueforce SKIN";1
62014;"Moa Versus Blueforce SKIN";1
62015;"Buzzard Versus Redforce SKIN";1
62016;"Imicus Versus Blueforce SKIN";1
62017;"Vexor Versus Blueforce SKIN";1
62018;"Helios Versus Redforce SKIN";1
62019;"Probe Versus Blueforce SKIN";1
62020;"Rupture Versus Blueforce SKIN";1
62021;"Cheetah Versus Redforce SKIN";1
62028;"Interstellar Convergence Booster Crate";1
62029;"Paradoxical Nebula Firework Crate";1
62030;"Biomechanoid Guided Neutralizer Bomb";0
62031;"Peculiar Data Collection";1
62032;"Time Crystal Oscillator";1
62033;"Strange Matter Component X-13";1
62034;"Strange Matter Component Y-73";1
62035;"Strange Matter Component Z-113";1
62036;"Strange Matter Component X-17";1
62037;"Strange Matter Component Y-79";1
62038;"Strange Matter Component Z-149";1
62039;"Strange Matter Component X-31";1
62040;"Strange Matter Component Y-97";1
62041;"Strange Matter Component Z-157";1
62042;"Strange Matter Component X-37";1
62043;"Strange Matter Component Y-107";1
62044;"Strange Matter Component Z-167";1
62045;"Strange Matter Component X-71";1
62046;"Scale Model of a Blue Box";1
62047;"Inactive Sonic Multitool";1
62048;"Bag of Gelatinized Confectionary";1
62049;"Chronologically Curious Blue Diary";1
62050;"Fragment Inscribed with Odd Circular Text";1
62051;"Snow Globe with Peculiar Architecture";1
62052;"Extendable plunger tool";1
62053;"Biomechanical Armor Fragment";1
62054;"Neutron Flow Polarity Reverser";1
62055;"Expired Mysterious Warp Matrix Filament";1
62056;"Expired Dangerous Warp Matrix Filament";1
62057;"Expired Perilous Warp Matrix Filament";1
62058;"Expired Curious Warp Matrix Filament Blueprint";1
62059;"Expired Enigmatic Warp Matrix Filament Blueprint";1
62060;"Expired Mysterious Warp Matrix Filament Blueprint";1
62061;"Expired Precarious Warp Matrix Filament Blueprint";1
62062;"Expired Hazardous Warp Matrix Filament Blueprint";1
62063;"Expired Dangerous Warp Matrix Filament Blueprint";1
62064;"Expired Perilous Warp Matrix Filament Blueprint";1
62221;"Abaddon Interstellar Convergence SKIN";1
62222;"Avatar Interstellar Convergence SKIN";1
62223;"Aeon Interstellar Convergence SKIN";1
62224;"Raven Interstellar Convergence SKIN";1
62225;"Leviathan Interstellar Convergence SKIN";1
62226;"Wyvern Interstellar Convergence SKIN";1
62227;"Typhoon Interstellar Convergence SKIN";1
62228;"Ragnarok Interstellar Convergence SKIN";1
62229;"Hel Interstellar Convergence SKIN";1
62230;"Dominix Interstellar Convergence SKIN";1
62231;"Erebus Interstellar Convergence SKIN";1
62232;"Nyx Interstellar Convergence SKIN";1
62235;"Expired Basic 'Convergent' Cerebral Accelerator";0
62236;"Expired Extended 'Convergent' Cerebral Accelerator";0
62237;"Expired Potent 'Convergent' Cerebral Accelerator";0
62250;"♦ Infested Abaddon";0
62251;"♦ Infested Dominix";0
62252;"♦ Infested Raven";0
62253;"♦ Infested Typhoon";0
62255;"Biomechanoid Saucer Wreck";0
62273;"Expired Proving Filament";0
62274;"Expired Proving Filament";0
62275;"Expired Proving Filament";0
62276;"Expired Proving Filament";0
62277;"Expired Proving Filament";0
62278;"Expired Proving Filament";0
62279;"Expired Proving Filament";0
62287;"Crucifier Navy Issue Abyssal Glory SKIN";1
62288;"Apocalypse Navy Issue Abyssal Glory SKIN";1
62289;"Griffin Navy Issue Abyssal Glory SKIN";1
62290;"Raven Navy Issue Abyssal Glory SKIN";1
62291;"Maulus Navy Issue Abyssal Glory SKIN";1
62292;"Megathron Navy Issue Abyssal Glory SKIN";1
62293;"Vigil Fleet Issue Abyssal Glory SKIN";1
62294;"Typhoon Fleet Issue Abyssal Glory SKIN";1
62342;"Proving Overload and Turret Bonus (Do not translate)";0
62372;"Garmur Triumphant Elite SKIN";1
62373;"Orthrus Triumphant Elite SKIN";1
62375;"Barghest Triumphant Elite SKIN";1
62377;"Compressed Amber Mykoserocin";1
62379;"Compressed Azure Mykoserocin";1
62380;"Compressed Celadon Mykoserocin";1
62381;"Compressed Golden Mykoserocin";1
62382;"Compressed Lime Mykoserocin";1
62383;"Compressed Malachite Mykoserocin";1
62384;"Compressed Vermillion Mykoserocin";1
62385;"Compressed Viridian Mykoserocin";1
62386;"Compressed Azure Cytoserocin";1
62387;"Compressed Celadon Cytoserocin";1
62388;"Compressed Chartreuse Cytoserocin";1
62389;"Compressed Gamboge Cytoserocin";1
62390;"Compressed Golden Cytoserocin";1
62391;"Compressed Lime Cytoserocin";1
62392;"Compressed Malachite Cytoserocin";1
62393;"Compressed Vermillion Cytoserocin";1
62394;"Compressed Viridian Cytoserocin";1
62395;"Proving Gala 2022 Bonus (Do not translate)";0
62396;"Compressed Amber Cytoserocin";1
62397;"Compressed Fullerite-C60";1
62398;"Compressed Fullerite-C70";1
62399;"Compressed Fullerite-C50";1
62400;"Compressed Fullerite-C84";1
62402;"Compressed Fullerite-C28";1
62403;"Compressed Fullerite-C72";1
62404;"Compressed Fullerite-C32";1
62405;"Compressed Fullerite-C540";1
62406;"Compressed Fullerite-C320";1
62439;ud3_enviroment_asset;0
62440;ud2_enviroment_asset;0
62441;ud1_enviroment_asset;0
62442;ud4_enviroment_asset;0
62443;refm1_t1_wreck_enviroment_asset;0
62444;corpse_m1_enviroment_asset;0
62445;ust_t1_enviroment_asset;0
62446;"Abandoned Serpentis Booster Laboratory";0
62447;"[AIR] Mining Debuff";0
62448;"QA Void Filament";0
62450;"Shipboard Compression Technology";1
62451;"Capital Shipboard Compression Technology";1
62452;"Gas Decompression Efficiency";1
62453;"Fleet Compression Logistics";1
62454;"Compressed Bitumens";1
62455;"Compressed Brimful Bitumens";1
62456;"Compressed Glistening Bitumens";1
62457;"Compressed Coesite";1
62458;"Compressed Brimful Coesite";1
62459;"Compressed Glistening Coesite";1
62460;"Compressed Sylvite";1
62461;"Compressed Brimful Sylvite";1
62463;"Compressed Zeolites";1
62464;"Compressed Brimful Zeolites";1
62466;"Compressed Glistening Sylvite";1
62467;"Compressed Glistening Zeolites";1
62468;"Compressed Scheelite";1
62469;"Compressed Copious Scheelite";1
62470;"Compressed Twinkling Scheelite";1
62471;"Compressed Euxenite";1
62472;"Compressed Copious Euxenite";1
62473;"Compressed Twinkling Euxenite";1
62474;"Compressed Cobaltite";1
62475;"Compressed Copious Cobaltite";1
62476;"Compressed Twinkling Cobaltite";1
62477;"Compressed Titanite";1
62478;"Compressed Copious Titanite";1
62479;"Compressed Twinkling Titanite";1
62480;"Compressed Chromite";1
62481;"Compressed Lavish Chromite";1
62482;"Compressed Shimmering Chromite";1
62483;"Compressed Otavite";1
62484;"Compressed Lavish Otavite";1
62485;"Compressed Shimmering Otavite";1
62486;"Compressed Sperrylite";1
62487;"Compressed Lavish Sperrylite";1
62488;"Compressed Shimmering Sperrylite";1
62489;"Compressed Vanadinite";1
62490;"Compressed Lavish Vanadinite";1
62491;"Compressed Shimmering Vanadinite";1
62492;"Compressed Carnotite";1
62493;"Compressed Replete Carnotite";1
62494;"Compressed Glowing Carnotite";1
62495;"Compressed Cinnabar";1
62496;"Compressed Replete Cinnabar";1
62497;"Compressed Glowing Cinnabar";1
62498;"Compressed Pollucite";1
62499;"Compressed Replete Pollucite";1
62500;"Compressed Glowing Pollucite";1
62501;"Compressed Zircon";1
62502;"Compressed Replete Zircon";1
62503;"Compressed Glowing Zircon";1
62504;"Compressed Loparite";1
62505;"Compressed Bountiful Loparite";1
62506;"Compressed Shining Loparite";1
62507;"Compressed Monazite";1
62508;"Compressed Bountiful Monazite";1
62509;"Compressed Shining Monazite";1
62510;"Compressed Xenotime";1
62511;"Compressed Bountiful Xenotime";1
62512;"Compressed Shining Xenotime";1
62513;"Compressed Ytterbite";1
62514;"Compressed Bountiful Ytterbite";1
62515;"Compressed Shining Ytterbite";1
62516;"Compressed Veldspar";1
62517;"Compressed Concentrated Veldspar";1
62518;"Compressed Dense Veldspar";1
62519;"Compressed Stable Veldspar";1
62520;"Compressed Scordite";1
62521;"Compressed Condensed Scordite";1
62522;"Compressed Massive Scordite";1
62523;"Compressed Glossy Scordite";1
62524;"Compressed Pyroxeres";1
62525;"Compressed Solid Pyroxeres";1
62526;"Compressed Viscous Pyroxeres";1
62527;"Compressed Opulent Pyroxeres";1
62528;"Compressed Plagioclase";1
62529;"Compressed Azure Plagioclase";1
62530;"Compressed Rich Plagioclase";1
62531;"Compressed Sparkling Plagioclase";1
62532;"Compressed Omber";1
62533;"Compressed Silvery Omber";1
62534;"Compressed Golden Omber";1
62535;"Compressed Platinoid Omber";1
62536;"Compressed Kernite";1
62537;"Compressed Luminous Kernite";1
62538;"Compressed Fiery Kernite";1
62539;"Compressed Resplendant Kernite";1
62540;"Compressed Jaspet";1
62541;"Compressed Pure Jaspet";1
62542;"Compressed Pristine Jaspet";1
62543;"Compressed Immaculate Jaspet";1
62544;"Compressed Hemorphite";1
62545;"Compressed Vivid Hemorphite";1
62546;"Compressed Radiant Hemorphite";1
62547;"Compressed Scintillating Hemorphite";1
62548;"Compressed Hedbergite";1
62549;"Compressed Vitric Hedbergite";1
62550;"Compressed Glazed Hedbergite";1
62551;"Compressed Lustrous Hedbergite";1
62552;"Compressed Gneiss";1
62553;"Compressed Iridescent Gneiss";1
62554;"Compressed Prismatic Gneiss";1
62555;"Compressed Brilliant Gneiss";1
62556;"Compressed Dark Ochre";1
62557;"Compressed Onyx Ochre";1
62558;"Compressed Obsidian Ochre";1
62559;"Compressed Jet Ochre";1
62560;"Compressed Crokite";1
62561;"Compressed Sharp Crokite";1
62562;"Compressed Crystalline Crokite";1
62563;"Compressed Pellucid Crokite";1
62564;"Compressed Bistot";1
62565;"Compressed Triclinic Bistot";1
62566;"Compressed Monoclinic Bistot";1
62567;"Compressed Cubic Bistot";1
62568;"Compressed Arkonor";1
62569;"Compressed Crimson Arkonor";1
62570;"Compressed Prime Arkonor";1
62571;"Compressed Flawless Arkonor";1
62572;"Compressed Spodumain";1
62573;"Compressed Bright Spodumain";1
62574;"Compressed Gleaming Spodumain";1
62575;"Compressed Dazzling Spodumain";1
62576;"Compressed Bezdnacine";1
62577;"Compressed Abyssal Bezdnacine";1
62578;"Compressed Hadal Bezdnacine";1
62579;"Compressed Rakovene";1
62580;"Compressed Abyssal Rakovene";1
62581;"Compressed Hadal Rakovene";1
62582;"Compressed Talassonite";1
62583;"Compressed Abyssal Talassonite";1
62584;"Compressed Hadal Talassonite";1
62586;"Compressed Mercoxit";1
62587;"Compressed Magma Mercoxit";1
62588;"Compressed Vitreous Mercoxit";1
62589;"QA Compressor";0
62590;"Medium Industrial Core I";1
62591;"Medium Industrial Core II";1
62592;"Medium Industrial Core I Blueprint";1
62593;"Medium Industrial Core II Blueprint";1
62595;"Expired Basic 'Bonding' Cerebral Accelerator";0
62596;"Expired Potent 'Bonding' Cerebral Accelerator";0
62597;"Expired Extended 'Bonding' Cerebral Accelerator";0
62598;"Expired Guardian 'Chokmah' Booster I";0
62599;"Expired Guardian 'Chokmah' Booster II";0
62600;"Expired Guardian 'Chokmah' Booster III";0
62601;"Expired Guardian 'Keter' Booster I";0
62602;"Expired Guardian 'Keter' Booster II";0
62603;"Expired Guardian 'Keter' Booster III";0
62604;"Expired Guardian 'Yesod' Booster I";0
62605;"Expired Guardian 'Yesod' Booster II";0
62606;"Expired Guardian 'Yesod' Booster III";0
62607;"Expired Guardian 'Netzach' Booster I";0
62608;"Expired Guardian 'Netzach' Booster II";0
62609;"Expired Guardian 'Netzach' Booster III";0
62610;"Expired Guardian 'Tiferet' Booster I";0
62611;"Expired Guardian 'Tiferet' Booster II";0
62612;"Expired Guardian 'Tiferet' Booster III";0
62613;"Expired Guardian 'Binah' Booster I";0
62614;"Expired Guardian 'Binah' Booster II";0
62615;"Expired Guardian 'Binah' Booster III";0
62616;"Expired Guardian 'Gevurah' Booster I";0
62617;"Expired Guardian 'Gevurah' Booster II";0
62618;"Expired Guardian 'Gevurah' Booster III";0
62619;"Expired Guardian 'Hod' Booster I";0
62620;"Expired Guardian 'Hod' Booster II";0
62621;"Expired Guardian 'Hod' Booster III";0
62622;"Medium Asteroid Ore Compressor I";1
62624;"Medium Gas Compressor I";1
62625;"Large Asteroid Ore Compressor I";1
62626;"Large Gas Compressor I";1
62628;"Large Ice Compressor I";1
62630;"Large Mercoxit Compressor I";1
62631;"Large Moon Ore Compressor I";1
62632;"Capital Asteroid Ore Compressor I";1
62633;"Capital Ice Compressor I";1
62634;"Capital Gas Compressor I";1
62635;"Capital Mercoxit Compressor I";1
62636;"Capital Moon Ore Compressor I";1
62638;"Dramiel Versus Redforce SKIN";1
62639;"Daredevil Versus Redforce SKIN";1
62640;"Cynabal Versus Redforce SKIN";1
62641;"Machariel Versus Redforce SKIN";1
62642;"Vigilant Versus Redforce SKIN";1
62643;"Vindicator Versus Redforce SKIN";1
62644;"Dramiel Versus Blueforce SKIN";1
62645;"Daredevil Versus Blueforce SKIN";1
62646;"Cynabal Versus Blueforce SKIN";1
62647;"Machariel Versus Blueforce SKIN";1
62648;"Vigilant Versus Blueforce SKIN";1
62649;"Vindicator Versus Blueforce SKIN";1
62650;"Gala Party Supplies Crate";1
62651;"Guardian's Gala Booster Crate";1
62652;"Medium Asteroid Ore Compressor I Blueprint";1
62669;"Large Asteroid Ore Compressor I Blueprint";1
62670;"Capital Asteroid Ore Compressor I Blueprint";1
62671;"Large Ice Compressor I Blueprint";1
62672;"Capital Ice Compressor I Blueprint";1
62673;"Medium Gas Compressor I Blueprint";1
62674;"Large Gas Compressor I Blueprint";1
62675;"Capital Gas Compressor I Blueprint";1
62676;"Large Mercoxit Compressor I Blueprint";1
62677;"Capital Mercoxit Compressor I Blueprint";1
62678;"Large Moon Ore Compressor I Blueprint";1
62679;"Capital Moon Ore Compressor I Blueprint";1
62709;"ORE Research Data Fragment";1
62710;"Kidnapped ORE Researcher";1
62711;"ORE Technologies Applied Research Center";0
62712;"Motain's Modified Quantum Flux Generator";0
62726;"Mordu's Markguard";0
62728;"Mordu's Warmark";0
62729;"Mordu ORE Guard Spawner";0
62732;"[AIR] Hauler III";0
62738;"[AIR] Hauler IV";0
62740;"Non-Interactable Angel Control Tower";0
62741;"Non-Interactable Serpentis Control Tower";0
62742;"Non-Interactable Gala Bunker";0
62743;"Non-Interactable Gala Junction";0
62744;"Non-Interactable Gala Lookout";0
62745;"Non-Interactable Gala Barricade";0
62746;"Non-interactable Rorqual";0
62747;"Non-interactable Bowhead";0
62748;gs7_environment_asset;0
62749;"Non-interactable Gala Elevator";0
62750;"Men's AIR Claim Surveyor Suit";1
62751;"Non-interactable Landing Pad";0
62752;"Non-interactable Procurer";0
62753;"Non-interactable Retriever";0
62754;"Non-interactable Covetor";0
62755;"Non-interactable Procurer 2";0
62756;"Non-interactable Retriever 2";0
62757;"Non-interactable Covetor 2";0
62758;"Non-interactable Skiff";0
62759;"Non-interactable Mackinaw";0
62760;"Non-interactable Hulk";0
62761;"Non-interactable Skiff 2";0
62762;"Non-interactable Mackinaw 2";0
62763;"Non-interactable Hulk 2";0
62764;"Non-interactable Orca";0
62765;"Non-interactable Porpoise";0
62855;"Providence War Reserves Lieutenant SKIN";1
62856;"Charon Military Stockpile Captain SKIN";1
62857;"Obelisk Strategic Materiel Defender SKIN";1
62858;"Fenrir Fleet Ordnance Spike SKIN";1
63028;"Magnate Semiotique Superluminal SKIN";1
63029;"Heron Semiotique Superluminal SKIN";1
63030;"Imicus Semiotique Superluminal SKIN";1
63031;"Probe Semiotique Superluminal SKIN";1
63051;"Men's 'Semiotique Superluminal' Jacket";1
63052;"Women's 'Semiotique Superluminal' Jacket";1
63054;"Men's 'Semiotique Superluminal' Pants";1
63055;"Women's 'Semiotique Superluminal' Pants";1
63056;"Women's AIR Claim Surveyor Suit";1
63058;"Men's 'Semiotique Superluminal' Shades";1
63061;"Women's 'Semiotique Superluminal' Shades";1
63088;"Guristas Outpost";0
63089;"Captured Caldari Workshop";0
63097;"Retriever Bundle";1
63098;"Main Spawner";0
63099;"Hunt JEC Spawner";0
63101;"Secondary Spawner";0
63102;"Tower Sentry Guristas";0
63103;"Forified Guristas Wall";0
63104;"Fortified Guristas Junction";0
63105;"Guristas Control Center";0
63106;"Rattlesnake Hull";0
63107;"Gila Hull";0
63108;"Reptile Pit Control Tower";0
63112;"Men's Ace of Podhunters Jacket";1
63113;"Men's Ace of Podhunters Boots";1
63114;"Men's Ace of Podhunters Pants";1
63115;"Women's Ace of Podhunters Jacket";1
63123;"Women's Ace of Podhunters Boots";1
63124;"Women's Ace of Podhunters Pants";1
63125;"Proving Venture Bonus (Do not translate)";0
63135;"Men's Proven Bioadaptive Mask";1
63138;"Women's Proven Bioadaptive Mask";1
63140;"Industrial Jump Portal Generator I";1
63141;"Condor Versus Redforce SKIN";1
63142;"Slasher Versus Redforce SKIN";1
63143;"Executioner Versus Blueforce SKIN";1
63144;"Atron Versus Blueforce SKIN";1
63145;"Frigate Frenzy Expert System";1
63151;"Proving Frigate Frenzy Bonus (Do not translate)";0
63152;"Mystery Nexus";0
63153;"Mystery Nexus";0
63154;"♦ Forgemaster Caiman";0
63156;"Mysterious Golden Capsule";0
63157;"Hijacked Red Capsule";0
63158;"Hijacked Pink Capsule";0
63159;"Hijacked White Capsule";0
63160;"Hijacked Teal Capsule";0
63161;"Hijacked Orange Capsule";0
63162;"Hijacked Green Capsule";0
63163;"Hijacked Golden Capsule";0
63164;"Industrial Jump Portal Generator I Blueprint";1
63165;"Capsuleer Starburst Firework";1
63166;"Hunt Communications Tower";0
63167;"Hunt Mainframe";0
63168;"Huntmaster Communications Tower";0
63169;"Huntmaster Mainframe";0
63170;"Pontifex Hunter's Quiver SKIN";1
63171;"Omen Hunter's Quiver SKIN";1
63172;"Stork Hunter's Quiver SKIN";1
63173;"Moa Hunter's Quiver SKIN";1
63174;"Magus Hunter's Quiver SKIN";1
63175;"Vexor Hunter's Quiver SKIN";1
63176;"Bifrost Hunter's Quiver SKIN";1
63177;"Scythe Hunter's Quiver SKIN";1
63179;"Confessor Abyssal Glory SKIN";1
63180;"Inquisitor Abyssal Glory SKIN";1
63181;"Jackdaw Abyssal Glory SKIN";1
63182;"Bantam Abyssal Glory SKIN";1
63183;"Hecate Abyssal Glory SKIN";1
63184;"Navitas Abyssal Glory SKIN";1
63185;"Svipul Abyssal Glory SKIN";1
63186;"Burst Abyssal Glory SKIN";1
63188;"Multiple Pilot Training";0
63190;"Proving April 1st Chaos Bonus A (Do not translate)";0
63191;"Proving April 1st Chaos Bonus B (Do not translate)";0
63192;"Proving April 1st Chaos Bonus C (Do not translate)";0
63193;"Proving April 1st Chaos Bonus D (Do not translate)";0
63195;"Standup Flak Round I";1
63196;"Standup Flak Round Blueprint";1
63201;"Coercer Ace of Podhunters SKIN";1
63202;"Zealot Ace of Podhunters SKIN";1
63203;"Cormorant Ace of Podhunters SKIN";1
63204;"Eagle Ace of Podhunters SKIN";1
63205;"Rokh Ace of Podhunters SKIN";1
63206;"Raven Ace of Podhunters SKIN";1
63207;"Catalyst Ace of Podhunters SKIN";1
63208;"Ishtar Ace of Podhunters SKIN";1
63209;"Thrasher Ace of Podhunters SKIN";1
63210;"Muninn Ace of Podhunters SKIN";1
63211;"Tempest Fleet Issue Ace of Podhunters SKIN";1
63212;"Typhoon Fleet Issue Ace of Podhunters SKIN";1
63241;"Omen Versus Redforce SKIN";1
63243;"Thorax Versus Redforce SKIN";1
63244;"Caracal Versus Blueforce SKIN";1
63245;"Stabber Versus Blueforce SKIN";1
63246;"Men's Capsuleer Day XIX Hoodie";1
63253;"Men's Capsuleer Elite XIX Hoodie";1
63257;"Women's Capsuleer Day XIX Hoodie";1
63260;"Women's Capsuleer Elite XIX Hoodie";1
63273;"Omega EGDLI3 Boosters Tier 1";0
63274;"Omega EGDLI3 Boosters Tier 2";0
63275;"Omega EGDLI3 Boosters Tier 3";0
63276;"Omega EGDLI3 Boosters Tier 4";0
63277;"Omega EGDLI3 Skins Tier 1";0
63278;"Omega EGDLI3 Skins Tier 2";0
63279;"Omega EGDLI3 Skins Tier 3";0
63280;"Omega EGDLI3 Skins Tier 4";0
63281;"Omega EGDLI3 Skillpoints Tier 1";0
63282;"Omega EGDLI3 Skillpoints Tier 2";0
63283;"Omega EGDLI3 Skillpoints Tier 3";0
63284;"Omega EGDLI3 Skillpoints Tier 4";0
63285;"Omega EGDLI3 Filaments Tier 1";0
63286;"Omega EGDLI3 Filaments Tier 2";0
